SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1842 September Stroll Ln,Fayetteville,AR,72704,555000,4,2.5,Oakbrooke Sub Ph 1,2400,5196,2014,27,231,23,Active,,,https://www.redfin.com/AR/Fayetteville/1842-N-September-Stroll-Ln-72704/home/127398632,NWARMLS,1243300,N,Y,36.0873883,-94.2192997
MLS Listing,,Multi-Family (2-4 Unit),2442 Jeremiah Pl,Fayetteville,AR,72704,410000,6,4.0,Coyote Trail,2800,11600,1997,28,146,,Active,,,https://www.redfin.com/AR/Fayetteville/2442-N-Jeremiah-Pl-72704/home/126133220,NWARMLS,1243776,N,Y,36.0968408,-94.1938807
MLS Listing,,Multi-Family (2-4 Unit),910 & 912 N Meadowlands,Fayetteville,AR,72704,485000,8,5.0,Meadowlands,3856,8712,2003,29,126,,Active,,,https://www.redfin.com/AR/Fayetteville/910-N-Meadowlands-Dr-72704/home/126016111,NWARMLS,1243236,N,Y,36.0770149,-94.2213418
MLS Listing,,Single Family Residential,5585 W Double Tree Dr,Fayetteville,AR,72704,650000,4,2.5,Double Tree Estates,2816,78843,1992,29,231,,Active,,,https://www.redfin.com/AR/Fayetteville/5585-W-Double-Tree-Dr-72704/home/126854673,NWARMLS,1243690,N,Y,36.0977071,-94.2404449
MLS Listing,,Townhouse,2228 Million Ln,Fayetteville,AR,72704,329900,3,2.5,Timber Ridge Estates,1960,2413,2023,29,168,,Active,,,https://www.redfin.com/AR/Fayetteville/2228-W-Million-Ln-72704/home/174285784,NWARMLS,1243645,N,Y,36.098538,-94.190262
MLS Listing,,Single Family Residential,641 S Wagon Wheel Ave,Fayetteville,AR,72704,391600,4,2.0,Towne West,1958,6534,2023,29,200,,Active,,,https://www.redfin.com/AR/Fayetteville/641-Wagon-Wheel-Ave-72704/home/185136892,NWARMLS,1243637,N,Y,36.0577553,-94.2213109
MLS Listing,,Single Family Residential,652 S Wagon Wheel Ave,Fayetteville,AR,72704,342350,3,2.0,Towne West,1670,6534,2023,29,205,,Active,,,https://www.redfin.com/AR/Fayetteville/652-Wagon-Wheel-Ave-72704/home/185136459,NWARMLS,1243626,N,Y,36.0575957,-94.2207996
MLS Listing,,Single Family Residential,2533 E Lancer St,Fayetteville,AR,72703,415000,3,2.0,Cedarwood Add Ph Ii,1892,12784,1987,29,219,,Active,May-21-2023 02:00 PM,May-21-2023 04:00 PM,https://www.redfin.com/AR/Fayetteville/2533-E-Lancer-St-72703/home/126326820,NWARMLS,1240355,N,Y,36.0948481,-94.1247113
MLS Listing,,Single Family Residential,457 E 7th St Unit A & B,Fayetteville,AR,72701,419000,6,4.0,Eastgate Add,2192,10201,1992,29,191,,Active,,,https://www.redfin.com/AR/Fayetteville/457-E-7th-St-72701/unit-A-B/home/184845872,NWARMLS,1242020,N,Y,36.0550617,-94.1542804
MLS Listing,,Single Family Residential,4595 E Huntsville Rd,Fayetteville,AR,72701,369000,2,2.0,n/a,1833,99752,1961,29,201,,Active,,,https://www.redfin.com/AR/Fayetteville/4595-E-Huntsville-Rd-72701/home/126875920,NWARMLS,1243411,N,Y,36.0477751,-94.0957951
MLS Listing,,Multi-Family (2-4 Unit),6885 W Wedington Dr,Fayetteville,AR,72704,799000,,,Fayetteville Outlots,3508,100187,1957,31,228,,Active,,,https://www.redfin.com/AR/Fayetteville/6885-W-Wedington-Dr-72704/home/185124506,NWARMLS,1243592,N,Y,36.0786805,-94.2606367
MLS Listing,,Single Family Residential,1096 River Hollow Rd,Fayetteville,AR,72703,1217000,5,4.5,Riverside Estates,4500,87991,2020,31,270,33,Active,,,https://www.redfin.com/AR/Fayetteville/1096-River-Hollow-Rd-72703/home/168877916,NWARMLS,1243547,N,Y,36.1156504,-94.0085355
MLS Listing,,Single Family Residential,3946 E Spyglass Hill Dr,Fayetteville,AR,72701,580000,4,2.5,Stonebridge Meadows ph V Sub,2771,11926,,32,209,17,Active,,,https://www.redfin.com/AR/Fayetteville/3946-E-Spyglass-Hill-Dr-72701/home/126598672,NWARMLS,1243554,N,Y,36.04511,-94.106097
MLS Listing,,Multi-Family (5+ Unit),1584 N Leverett Ave,Fayetteville,AR,72703,2600000,,,Evans Farm,8460,26136,2019,32,307,,Active,,,https://www.redfin.com/AR/Fayetteville/1584-N-Leverett-Ave-72703/home/126865693,NWARMLS,1243287,N,Y,36.0836242,-94.1704741
MLS Listing,,Single Family Residential,1013 N Applebury Dr,Fayetteville,AR,72701,949000,4,3.0,Rockwood Add,3490,19166,1975,32,272,,Active,,,https://www.redfin.com/AR/Fayetteville/1013-N-Applebury-Dr-72701/home/126121630,NWARMLS,1243024,N,Y,36.0760866,-94.138322
MLS Listing,,Single Family Residential,3000 N Adams Rd,Fayetteville,AR,72704,300000,3,2.0,36-17-31,1820,108900,1976,36,165,,Active,,,https://www.redfin.com/AR/Fayetteville/3000-Adams-Rd-72704/home/184198583,NWARMLS,1241231,N,Y,36.1077615,-94.2341565
MLS Listing,,Single Family Residential,3311 E Jasper Ln,Fayetteville,AR,72764,785000,5,4.0,Copper Creek Sub,4295,11417,2005,39,183,25,Active,,,https://www.redfin.com/AR/Fayetteville/3311-Jasper-Ln-72764/home/126196180,NWARMLS,1242861,N,Y,36.1373757,-94.1129622
MLS Listing,,Single Family Residential,1038 N Lakeside Dr,Fayetteville,AR,72701,844000,4,3.5,Jackson Heights,3008,10018,2021,39,281,,Active,May-20-2023 01:00 PM,May-20-2023 03:00 PM,https://www.redfin.com/AR/Fayetteville/1038-Lakeside-Dr-72701/home/177076607,NWARMLS,1242552,N,Y,36.0764774,-94.1454386
MLS Listing,,Single Family Residential,925 Eastwood Dr,Fayetteville,AR,72701,625000,4,3.0,Crestwood Acres Add,2654,26998,1966,40,235,,Active,,,https://www.redfin.com/AR/Fayetteville/925-N-Eastwood-Dr-72701/home/126128739,NWARMLS,1242965,N,Y,36.0752968,-94.1409407
MLS Listing,,Townhouse,2172 W Million Ln,Fayetteville,AR,72704,339900,3,2.5,Timber Ridge Estates,2020,2413,2023,40,168,,Active,,,https://www.redfin.com/AR/Fayetteville/2172-W-Million-Ln-72704/home/174285791,NWARMLS,1242679,N,Y,36.09852,-94.1896019
MLS Listing,,Single Family Residential,18309 Cantering Way,Fayetteville,AR,72701,1199000,4,5.5,Chestnut Farms Sub,4574,226947,2007,40,262,,Active,,,https://www.redfin.com/AR/Fayetteville/18309-Cantering-Way-72701/home/126509924,NWARMLS,1242890,N,Y,36.0710311,-94.0268828
MLS Listing,,Single Family Residential,558 W Wagon Wheel Ave,Fayetteville,AR,72704,408200,4,2.0,Towne West,2041,7840,2023,40,200,,Active,,,https://www.redfin.com/AR/Fayetteville/558-Wagon-Wheel-Ave-72704/home/184976391,NWARMLS,1242909,N,Y,36.05811,-94.2208013
MLS Listing,,Single Family Residential,12232 Strain Community Rd,Fayetteville,AR,72701,535000,4,3.0,Elkins Outlots,2544,426888,1988,40,210,,Active,,,https://www.redfin.com/AR/Fayetteville/12232-Strain-Community-Rd-72701/home/126375160,NWARMLS,1242860,N,Y,36.020736,-94.050718
MLS Listing,,Single Family Residential,"6885,6859, 6855 W Wedington Dr",Fayetteville,AR,72704,799000,7,4.0,Fayetteville Outlots,3508,100187,1957,43,228,,Active,,,https://www.redfin.com/AR/Fayetteville/6855-W-Wedington-Dr-72704/home/126713655,NWARMLS,1242562,N,Y,36.0783766,-94.2608371
MLS Listing,,Single Family Residential,322 N Washington Ave,Fayetteville,AR,72701,995000,5,5.0,Masonic Add,4522,14383,1881,45,220,,Active,,,https://www.redfin.com/AR/Fayetteville/322-N-Washington-Ave-72701/home/126299507,NWARMLS,1242524,N,Y,36.0670867,-94.1558353
MLS Listing,,Townhouse,2156 Million Ln,Fayetteville,AR,72704,290000,2,2.5,Timber Ridge Estates,1573,2413,2023,47,184,,Active,,,https://www.redfin.com/AR/Fayetteville/2156-W-Million-Ln-72704/home/174285793,NWARMLS,1242320,N,Y,36.0985159,-94.1894329
MLS Listing,,Townhouse,2188 Million Ln,Fayetteville,AR,72704,336900,3,2.5,Timber Ridge Estates,2004,2896,2023,47,168,,Active,,,https://www.redfin.com/AR/Fayetteville/2188-W-Million-Ln-72704/home/174285789,NWARMLS,1242319,N,Y,36.098525,-94.189797
MLS Listing,,Townhouse,2220 Million Ln,Fayetteville,AR,72704,336900,3,2.5,Timber Ridge Estates,2004,2896,2023,47,168,,Active,,,https://www.redfin.com/AR/Fayetteville/2220-W-Million-Ln-72704/home/174285785,NWARMLS,1242318,N,Y,36.098536,-94.190169
MLS Listing,,Single Family Residential,17482 Lookout Tower Wc 849 Rd,Fayetteville,AR,72704,1975000,3,3.0,-,2996,3340180,2003,47,659,,Active,,,https://www.redfin.com/AR/Fayetteville/17482-Lookout-Tower-Rd-72704/home/126096064,NWARMLS,1242140,N,Y,36.120246,-94.3770302
MLS Listing,,Single Family Residential,1347 N Sicily Ln,Fayetteville,AR,72704,423400,4,4.5,Rupple Meadows,2117,9583,2018,47,200,90,Active,,,https://www.redfin.com/AR/Fayetteville/1347-N-Sicily-Ln-72704/home/168267402,NWARMLS,1242279,N,Y,36.0821459,-94.2201005
MLS Listing,,Townhouse,2252 Million Ln,Fayetteville,AR,72704,339000,3,2.5,Timber Ridge Estates,2019,4948,2023,48,168,,Active,,,https://www.redfin.com/AR/Fayetteville/2252-W-Million-Ln-72704/home/174285781,NWARMLS,1242307,N,Y,36.098547,-94.19056
MLS Listing,,Single Family Residential,2210 E Manor Dr,Fayetteville,AR,72701,950000,6,4.0,Eastwood Sub,3717,65971,1965,48,256,,Active,,,https://www.redfin.com/AR/Fayetteville/2210-E-Manor-Dr-72701/home/126244533,NWARMLS,1242163,N,Y,36.0762155,-94.129028
MLS Listing,,Townhouse,2212 Million Ln,Fayetteville,AR,72704,337500,3,2.5,Timber Ridge Estates,2004,3049,2023,49,168,20,Active,,,https://www.redfin.com/AR/Fayetteville/2212-W-Million-Ln-72704/home/174285786,NWARMLS,1242193,N,Y,36.098533,-94.190067
MLS Listing,,Townhouse,2180 W Million Ln,Fayetteville,AR,72704,338900,3,2.5,Timber Ridge Estates,2012,3049,2023,49,168,22,Active,,,https://www.redfin.com/AR/Fayetteville/2180-W-Million-Ln-72704/home/174285790,NWARMLS,1242203,N,Y,36.098523,-94.189695
MLS Listing,,Townhouse,2204 W Million Ln,Fayetteville,AR,72704,337500,3,2.5,Timber Ridge Estates,2009,2613,2023,49,168,22,Active,,,https://www.redfin.com/AR/Fayetteville/2204-W-Million-Ln-72704/home/174285787,NWARMLS,1242200,N,Y,36.0985299,-94.189974
MLS Listing,,Single Family Residential,4032 E Utica Ln,Fayetteville,AR,72701,435000,3,2.0,Stonebrook,2173,8276,2022,49,200,17,Active,,,https://www.redfin.com/AR/Fayetteville/4032-E-Utica-Ln-72701/home/182047158,NWARMLS,1242184,N,Y,36.050212,-94.1037165
MLS Listing,,Townhouse,2148 Million Ln,Fayetteville,AR,72704,332000,3,2.5,Timber Ridge Estates,1971,2813,2023,49,168,,Active,,,https://www.redfin.com/AR/Fayetteville/2148-W-Million-Ln-72704/home/174285794,NWARMLS,1242157,N,Y,36.098508,-94.189341
MLS Listing,,Townhouse,2236 Million Ln,Fayetteville,AR,72704,290000,2,2.5,Timber Ridge Estates,1564,2413,2023,49,185,,Active,,,https://www.redfin.com/AR/Fayetteville/2236-W-Million-Ln-72704/home/174285783,NWARMLS,1242015,N,Y,36.09854,-94.190346
MLS Listing,,Townhouse,2196 Million Ln,Fayetteville,AR,72704,337500,3,2.5,Timber Ridge Estates,2009,2613,2023,50,168,,Active,,,https://www.redfin.com/AR/Fayetteville/2196-W-Million-Ln-72704/home/174285788,NWARMLS,1242037,N,Y,36.098528,-94.18989
MLS Listing,,Single Family Residential,3742 E Spyglass Hill Dr,Fayetteville,AR,72701,553500,4,3.0,Stonebridge Meadows Ph V,2700,16117,2023,50,205,,Active,,,https://www.redfin.com/AR/Fayetteville/3742-E-Spyglass-Hill-Dr-72701/home/126530891,NWARMLS,1241638,N,Y,36.045654,-94.109103
MLS Listing,,Single Family Residential,248 Napa Dr,Fayetteville,AR,72703,749900,4,4.5,Vineyard Sub,3610,94089,2002,50,208,100,Active,,,https://www.redfin.com/AR/Fayetteville/248-Napa-Dr-72703/home/126246672,NWARMLS,1242030,N,Y,36.1023975,-94.0384928
MLS Listing,,Townhouse,2244 Million Ln,Fayetteville,AR,72704,290000,2,2.5,Timber Ridge Estates,1571,2413,2023,51,185,,Active,,,https://www.redfin.com/AR/Fayetteville/2244-W-Million-Ln-72704/home/174285782,NWARMLS,1242014,N,Y,36.098543,-94.190431
MLS Listing,,Single Family Residential,179 N Hawkstone Dr,Fayetteville,AR,72704,545900,4,3.5,Brooklands @ Mountain Ranch,2873,10890,2023,51,190,29,Active,,,https://www.redfin.com/AR/Fayetteville/179-N-Hawkstone-Dr-72704/home/184143757,NWARMLS,1237609,N,Y,36.0645148,-94.2143344
MLS Listing,,Single Family Residential,150 E Ella St,Fayetteville,AR,72701,425000,3,2.5,Burl Dodd Add,1600,3920,2019,54,266,,Active,,,https://www.redfin.com/AR/Fayetteville/150-E-Ella-St-72701/home/126328705,NWARMLS,1241848,N,Y,36.0492112,-94.1576749
MLS Listing,,Single Family Residential,1613 N Oakland Ave,Fayetteville,AR,72703,329000,3,2.0,Fayetteville Outlots,1610,13490,1955,54,204,,Active,,,https://www.redfin.com/AR/Fayetteville/1613-N-Oakland-Ave-72703/home/126871103,NWARMLS,1240812,N,Y,36.0839495,-94.1733144
MLS Listing,,Single Family Residential,923 S River Meadows Dr,Fayetteville,AR,72701,639250,5,3.5,.,3495,91040,2005,54,183,,Active,,,https://www.redfin.com/AR/Fayetteville/923-S-River-Meadows-Dr-72701/home/126660294,NWARMLS,1241654,N,Y,36.0520461,-94.1047502
MLS Listing,,Single Family Residential,6671 Wheeler Rd,Fayetteville,AR,72704,625000,4,3.0,.,2260,75358,1990,55,277,,Active,,,https://www.redfin.com/AR/Fayetteville/6671-W-Wheeler-Rd-72704/home/179521355,NWARMLS,1241745,N,Y,36.1098914,-94.2566298
MLS Listing,,Single Family Residential,4281 American Dr,Fayetteville,AR,72704,834750,4,3.5,Bridgeport Sub Ph Vii,3339,24136,2023,60,250,,Active,,,https://www.redfin.com/AR/Fayetteville/4281-W-American-Dr-72704/home/126179012,NWARMLS,1241470,N,Y,36.0909199,-94.221441
MLS Listing,,Single Family Residential,2523 N Wilderness Ln,Fayetteville,AR,72703,579000,4,3.5,Township Heights,2800,10018,2013,61,207,5,Active,,,https://www.redfin.com/AR/Fayetteville/2523-N-Wilderness-Ln-72703/home/126425359,NWARMLS,1241271,N,Y,36.097053,-94.1425599
MLS Listing,,Single Family Residential,18439 Clear Water Rd,Fayetteville,AR,72704,1200000,4,4.0,N/A,3965,219106,2000,62,303,,Active,,,https://www.redfin.com/AR/Fayetteville/18439-Clear-Water-Rd-72704/home/184718700,NWARMLS,1240424,N,Y,36.1378287,-94.2752634
MLS Listing,,Single Family Residential,13579 Goose Creek Rd,Fayetteville,AR,72704,799500,4,3.5,Garrett Sub,4078,204296,1998,62,196,,Active,,,https://www.redfin.com/AR/Fayetteville/13579-Goose-Creek-Rd-72704/home/125994702,NWARMLS,1241185,N,Y,36.0561321,-94.2931643
MLS Listing,,Single Family Residential,1748 E Acacia Xing,Fayetteville,AR,72701,504000,3,2.5,Treetops Sub,2100,6534,2023,62,240,400,Active,,,https://www.redfin.com/AR/Fayetteville/1748-E-Acacia-Xing-72701/home/143878885,NWARMLS,1241062,N,Y,36.061774,-94.136499
MLS Listing,,Single Family Residential,1766 E Acacia Xing,Fayetteville,AR,72701,504000,3,2.5,Treetops Sub,2100,6534,2023,62,240,33,Active,,,https://www.redfin.com/AR/Fayetteville/1766-E-Acacia-Xing-72701/home/143878884,NWARMLS,1240745,N,Y,36.061769,-94.136269
MLS Listing,,Condo/Co-op,2728 E Kantz Dr #6,Fayetteville,AR,72703,200000,2,1.5,Oak Woods Condos Hpr,1152,4356,1986,65,174,95,Active,,,https://www.redfin.com/AR/Fayetteville/2728-E-Kantz-Dr-72703/unit-6/home/126186468,NWARMLS,1240957,N,Y,36.0913095,-94.1221959
MLS Listing,,Single Family Residential,1114 S Kingfisher Ln,Fayetteville,AR,72701,375000,5,3.5,Park Meadows,2355,4791,2020,65,159,20,Active,,,https://www.redfin.com/AR/Fayetteville/1114-S-Kingfisher-Ln-72701/home/174286096,NWARMLS,1241008,N,Y,36.0515548,-94.1450787
MLS Listing,,Single Family Residential,3212 Ika Ln,Fayetteville,AR,72704,350000,3,2.0,Rockhaven,1800,4356,2009,68,194,,Active,,,https://www.redfin.com/AR/Fayetteville/3212-W-Ika-Ln-72704/home/126180288,NWARMLS,1240708,N,Y,36.1104057,-94.2047273
MLS Listing,,Single Family Residential,1931 E Harold St,Fayetteville,AR,72703,499000,4,3.0,Spring Hollow Estates,2715,29185,1990,71,184,,Active,May-21-2023 02:00 PM,May-21-2023 04:00 PM,https://www.redfin.com/AR/Fayetteville/1931-E-Harold-St-72703/home/125986151,NWARMLS,1240564,N,Y,36.1093756,-94.1336648
MLS Listing,,Single Family Residential,2827 Whippoorwill Ln,Fayetteville,AR,72701,565000,4,4.0,Glendale Add,2904,21780,1981,72,195,,Active,,,https://www.redfin.com/AR/Fayetteville/2827-E-Whippoorwill-Ln-72701/home/126500792,NWARMLS,1239630,N,Y,36.0830549,-94.1199954
MLS Listing,,Single Family Residential,2504 N Crossover,Fayetteville,AR,72703,1241520,4,3.5,Point Pleasant,4374,13503,2022,74,284,,Active,,,https://www.redfin.com/AR/Fayetteville/2504-N-Crossover-Rd-72703/home/126356296,NWARMLS,1240488,N,Y,36.0963254,-94.1205749
MLS Listing,,Single Family Residential,2738 S Cobalt Ave,Fayetteville,AR,72701,419900,4,2.0,Riverwalk Ph II,2127,9230,2019,74,197,38,Active,,,https://www.redfin.com/AR/Fayetteville/2738-S-Cobalt-Ave-72701/home/168877837,NWARMLS,1240243,N,Y,36.0334333,-94.1218937
MLS Listing,,Single Family Residential,232 E 10th St,Fayetteville,AR,72701,335000,2,2.5,Willow Bend,1280,2678,2023,79,262,22,Active,,,https://www.redfin.com/AR/Fayetteville/232-E-10th-St-72701/home/174285977,NWARMLS,1239487,N,Y,36.053073,-94.156687
MLS Listing,,Single Family Residential,337 E 11th St,Fayetteville,AR,72701,385000,3,3.0,Willow Bend,1612,3920,2023,81,239,22,Active,,,https://www.redfin.com/AR/Fayetteville/337-E-11th-St-72701/home/174285947,NWARMLS,1239672,N,Y,36.051895,-94.155548
MLS Listing,,Single Family Residential,18945 Footpath Rd,Fayetteville,AR,72703,360000,3,3.5,Beavorama Park Sub,2120,12196,2004,81,170,,Active,,,https://www.redfin.com/AR/Fayetteville/18945-Footpath-Rd-72703/home/184508511,NWARMLS,1239716,N,Y,36.142424,-94.033675
MLS Listing,,Single Family Residential,4248 W Cactus Pl,Fayetteville,AR,72704,363000,3,2.0,Towne West,1815,7405,2023,82,200,,Active,,,https://www.redfin.com/AR/Fayetteville/4248-Cactus-Pl-72704/home/184474049,NWARMLS,1239800,N,Y,36.058431,-94.2212446
MLS Listing,,Single Family Residential,10571 Highway 265,Fayetteville,AR,72701,350000,1,2.5,Nelson Valley Estates,1000,85377,1977,83,350,,Active,,,https://www.redfin.com/AR/Fayetteville/10571-N-Highway-265-72701/home/126509410,NWARMLS,1239740,N,Y,35.9943138,-94.2051276
MLS Listing,,Single Family Residential,4266 W Cactus Pl,Fayetteville,AR,72704,408200,4,2.0,Towne West,2041,6969,2023,83,200,,Active,,,https://www.redfin.com/AR/Fayetteville/4266-Cactus-Pl-72704/home/184443496,NWARMLS,1239686,N,Y,36.058435,-94.2214734
MLS Listing,,Single Family Residential,4246 W Buckaroo St,Fayetteville,AR,72704,391600,4,2.0,Towne West,1958,8276,2023,83,200,,Active,,,https://www.redfin.com/AR/Fayetteville/4246-Buckaroo-St-72704/home/184441439,NWARMLS,1239475,N,Y,36.0602844,-94.2213541
MLS Listing,,Single Family Residential,4388 E Holiday Dr,Fayetteville,AR,72701,327000,4,2.0,Fayetteville,1576,21780,2003,84,207,,Active,,,https://www.redfin.com/AR/Fayetteville/4388-E-Holiday-Dr-72701/home/183781208,CARMLS,23001154,N,Y,36.0960125,-94.097919
MLS Listing,,Townhouse,4017 N Meadow View Dr,Fayetteville,AR,72703,469800,3,2.5,Bellafont Gardens Hpr,2550,435,2006,87,184,260,Active,,,https://www.redfin.com/AR/Fayetteville/4017-N-Meadow-View-Dr-72703/home/126783123,NWARMLS,1239067,N,Y,36.1240424,-94.1376143
MLS Listing,,Single Family Residential,402 E Spring St,Fayetteville,AR,72701,879000,4,2.5,Trenton Heights,2664,24829,1896,87,330,,Active,,,https://www.redfin.com/AR/Fayetteville/402-E-Spring-St-72701/home/126133210,NWARMLS,1238768,N,Y,36.064816,-94.152236
MLS Listing,,Single Family Residential,647 S Wagon Wheel Ave,Fayetteville,AR,72704,363000,3,2.0,Towne West,1815,6534,2023,88,200,,Active,,,https://www.redfin.com/AR/Fayetteville/647-Wagon-Wheel-Ave-72704/home/184350128,NWARMLS,1239374,N,Y,36.0576067,-94.2213026
MLS Listing,,Single Family Residential,5752 W Cane Hill Dr,Fayetteville,AR,72704,468900,4,3.0,Legacy Pointe,2332,9147,2023,89,201,10,Active,,,https://www.redfin.com/AR/Fayetteville/5752-W-Cane-Hill-Dr-72704/home/147076271,NWARMLS,1239231,N,Y,36.0707344,-94.2428688
MLS Listing,,Single Family Residential,774 Cherry Ln,Fayetteville,AR,72701,275000,3,2.0,Justin Add,1423,6229,1994,90,193,,Active,,,https://www.redfin.com/AR/Fayetteville/774-S-Cherry-Ln-72701/home/126160953,NWARMLS,1237888,N,Y,36.0542406,-94.1311265
MLS Listing,,Single Family Residential,4234 W Buckaroo St,Fayetteville,AR,72704,363000,3,2.0,Towne West,1815,8276,2023,97,200,,Active,,,https://www.redfin.com/AR/Fayetteville/4234-Buckaroo-St-72704/home/184182231,NWARMLS,1238669,N,Y,36.060276,-94.2211624
MLS Listing,,Single Family Residential,427 S Wagon Wheel Ave,Fayetteville,AR,72704,391600,4,2.0,Towne West,1958,6534,2023,97,200,,Active,,,https://www.redfin.com/AR/Fayetteville/427-Wagon-Wheel-Ave-72704/home/184181914,NWARMLS,1238665,N,Y,36.0597851,-94.2213351
MLS Listing,,Single Family Residential,660 N Benchmark,Fayetteville,AR,72704,406000,3,2.5,Towne West,2030,7840,2023,97,200,,Active,,,https://www.redfin.com/AR/Fayetteville/660-N-Benchmark-Ln-72704/home/184181357,NWARMLS,1238644,N,Y,36.057337,-94.221478
MLS Listing,,Single Family Residential,438 S Wagon Wheel Ave,Fayetteville,AR,72704,363000,3,2.0,Towne West,1815,7405,2023,97,200,,Active,,,https://www.redfin.com/AR/Fayetteville/438-Wagon-Wheel-Ave-72704/home/184180532,NWARMLS,1238628,N,Y,36.0599375,-94.2209153
MLS Listing,,Single Family Residential,462 S Wagon Wheel Ave,Fayetteville,AR,72704,391600,4,2.0,Towne West,1958,6969,2023,97,200,,Active,,,https://www.redfin.com/AR/Fayetteville/462-Wagon-Wheel-Ave-72704/home/184179758,NWARMLS,1238616,N,Y,36.0599375,-94.2209153
MLS Listing,,Single Family Residential,486 S Wagon Wheel Ave,Fayetteville,AR,72704,408200,4,2.0,Towne West,2041,6969,2023,97,200,,Active,,,https://www.redfin.com/AR/Fayetteville/486-Wagon-Wheel-Ave-72704/home/184178810,NWARMLS,1238607,N,Y,36.0599375,-94.2209153
MLS Listing,,Single Family Residential,4210 W Buckaroo St,Fayetteville,AR,72704,408200,4,2.0,Towne West,2041,10018,2023,97,200,,Active,,,https://www.redfin.com/AR/Fayetteville/4210-Buckaroo-St-72704/home/184178186,NWARMLS,1238592,N,Y,36.0602648,-94.2206791
MLS Listing,,Single Family Residential,11363 Mountain Spring Dr,Fayetteville,AR,72701,850000,5,4.0,Robinson Mountain Estates,4600,362419,2004,97,185,,Active,,,https://www.redfin.com/AR/Fayetteville/11363-Mountain-Spring-Dr-72701/home/126603001,NWARMLS,1238569,N,Y,36.0056627,-94.1101783
MLS Listing,,Single Family Residential,3050 E Wyman Rd,Fayetteville,AR,72701,295000,3,2.0,Anderson Farm,1640,21780,1947,97,180,,Active,,,https://www.redfin.com/AR/Fayetteville/3050-E-Wyman-Rd-72701/home/126540384,NWARMLS,1238585,N,Y,36.0584445,-94.1187801
MLS Listing,,Single Family Residential,624 S Benchmark Ln,Fayetteville,AR,72704,391600,4,2.0,Towne West,1958,6969,2023,97,200,,Active,,,https://www.redfin.com/AR/Fayetteville/624-S-Benchmark-Ln-72704/home/184177759,NWARMLS,1238594,N,Y,36.0579173,-94.2216005
MLS Listing,,Single Family Residential,617 S Wagon Wheel Ave,Fayetteville,AR,72704,342350,3,2.0,Towne West,1670,8276,2023,97,205,,Active,,,https://www.redfin.com/AR/Fayetteville/617-Wagon-Wheel-Ave-72704/home/184175715,NWARMLS,1238581,N,Y,36.0579262,-94.2212542
MLS Listing,,Single Family Residential,4222 W Buckaroo St,Fayetteville,AR,72704,391600,4,2.0,Towne West,1958,8276,2023,98,200,,Active,,,https://www.redfin.com/AR/Fayetteville/4222-Buckaroo-St-72704/home/184161233,NWARMLS,1238510,N,Y,36.0602761,-94.2209751
MLS Listing,,Single Family Residential,311 E Prospect St,Fayetteville,AR,72701,760000,3,2.5,Maplewood Addition,2044,17424,1921,99,372,,Active,,,https://www.redfin.com/AR/Fayetteville/311-E-Prospect-St-72701/home/126651527,NWARMLS,1238274,N,Y,36.0738033,-94.1541157
MLS Listing,,Single Family Residential,3083 E Royal Dr,Fayetteville,AR,72701,469900,4,3.0,Riverwalk Sub Ph I,2746,8006,2013,99,171,400,Active,,,https://www.redfin.com/AR/Fayetteville/3083-E-Royal-Dr-72701/home/126924750,NWARMLS,1238422,N,Y,36.036193,-94.118644
MLS Listing,,Single Family Residential,426 S Wagon Wheel Ave,Fayetteville,AR,72704,408200,4,2.0,Towne West,2041,8712,2023,99,200,,Active,,,https://www.redfin.com/AR/Fayetteville/426-Wagon-Wheel-Ave-72704/home/184141916,NWARMLS,1238360,N,Y,36.0599375,-94.2209153
MLS Listing,,Single Family Residential,414 S Wagon Wheel Ave,Fayetteville,AR,72704,345835,3,2.0,Towne West,1687,8712,2023,101,205,,Active,,,https://www.redfin.com/AR/Fayetteville/414-Wagon-Wheel-Ave-72704/home/184129107,NWARMLS,1238305,N,Y,36.0599375,-94.2209152
MLS Listing,,Single Family Residential,13094 Gibson Hill Rd,Farmington,AR,72730,400000,4,3.0,Rural,3751,224334,1986,101,107,,Active,,,https://www.redfin.com/AR/Farmington/13094-Gibson-Hill-Rd-72730/home/126403020,NWARMLS,1236516,N,Y,36.056073,-94.282584
MLS Listing,,Single Family Residential,2785 S Angels Rd,Fayetteville,AR,72701,424000,4,2.0,Riverwalk Ph IV,2017,8712,2023,103,210,38,Active,,,https://www.redfin.com/AR/Fayetteville/2785-S-Angels-Rd-72701/home/184097000,NWARMLS,1238182,N,Y,36.0327659,-94.118626
