SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1731 Partridge Run,Bentonville,AR,72712,558800,4,3.5,Quailridge Ph-1,2977,10890,2007,1,188,33,Active,,,https://www.redfin.com/AR/Bentonville/1731-Partridge-Run-72713/home/115856981,NWARMLS,1245712,N,Y,36.3406047,-94.2551495
MLS Listing,,Single Family Residential,1051 Boardwalk Ave,Centerton,AR,72719,229900,3,2.0,FEATHERSTON VILLAGE PH 1-CENTERTON,1100,2613,2023,1,209,75,Active,,,https://www.redfin.com/AR/Centerton/1051-Boardwalk-Ave-72719/home/181971930,NWARMLS,1246023,N,Y,36.3505,-94.267989
MLS Listing,,Single Family Residential,6707 Brilliance Ter,Bentonville,AR,72713,821600,4,3.5,Aurora Sub Ph I Bentonville,3235,11761,2023,1,254,,Active,,,https://www.redfin.com/AR/Bentonville/6707-SW-Brilliance-Ter-72713/home/181979514,NWARMLS,1246002,N,Y,36.308785,-94.252662
MLS Listing,,Single Family Residential,1700 NW Angel Falls Rd,Bentonville,AR,72712,892000,4,4.0,Angel Falls North Bentonville,3717,30927,2015,1,240,50,Active,,,https://www.redfin.com/AR/Bentonville/1700-NW-Angel-Falls-Rd-72712/home/117676688,NWARMLS,1245963,N,Y,36.3886559,-94.2429083
MLS Listing,,Single Family Residential,2603 SW Lancastor St,Bentonville,AR,72712,380000,4,2.0,Maidstone Sub Bentonville,2001,10018,2002,1,190,,Active,,,https://www.redfin.com/AR/Bentonville/2603-SW-Lancastor-St-72712/home/115422184,NWARMLS,1245786,N,Y,36.3666683,-94.2413061
MLS Listing,,Single Family Residential,1741 Quailridge Way,Bentonville,AR,72713,620000,4,3.5,Quailridge,3710,13068,2012,2,167,33,Active,,,https://www.redfin.com/AR/Bentonville/1741-Quailridge-Way-72713/home/114910345,NWARMLS,1245482,N,Y,36.3432425,-94.2547096
MLS Listing,,Single Family Residential,5004 SW Go Green Ave,Bentonville,AR,72712,420000,4,2.5,Kerelaw Castle Bentonville,2774,21344,2018,2,151,,Active,,,https://www.redfin.com/AR/Bentonville/5004-SW-Go-Green-Ave-72712/home/115768806,NWARMLS,1245949,N,Y,36.3639995,-94.268872
MLS Listing,,Single Family Residential,12541 Saddlesprings Rd,Bentonville,AR,72712,1100000,4,4.5,15-20-30 Rural,3734,317988,2004,3,295,,Active,,,https://www.redfin.com/AR/Bentonville/12541-Saddlesprings-Rd-72712/home/116169054,NWARMLS,1245472,N,Y,36.4098107,-94.1616343
MLS Listing,,Single Family Residential,4604 Chancery St,Bentonville,AR,72713,569000,4,3.5,Brighton Heights Sub Bentonville,2828,9583,2006,3,201,29,Active,,,https://www.redfin.com/AR/Bentonville/4604-SW-Chancery-St-72713/home/115956347,NWARMLS,1245924,N,Y,36.3268409,-94.2373041
MLS Listing,,Single Family Residential,12793 Galyean Rd,Bentonville,AR,72712,285000,3,1.0,18-20-31-RURAL,1485,43560,1979,3,192,,Active,,,https://www.redfin.com/AR/Bentonville/12793-Galyean-Rd-72712/home/115479595,NWARMLS,1245919,N,Y,36.4168112,-94.3197142
MLS Listing,,Single Family Residential,808 13th St,Bentonville,AR,72712,520000,3,2.5,Curtis Heights Bentonville,2050,8712,2022,4,254,,Active,,,https://www.redfin.com/AR/Bentonville/808-NW-13th-St-72712/home/181976339,NWARMLS,1245078,N,Y,36.3875699,-94.219515
MLS Listing,,Single Family Residential,1605 NW Santorini Ln,Bentonville,AR,72712,686880,4,2.5,Angel Falls,2544,20037,2015,4,270,54,Active,,,https://www.redfin.com/AR/Bentonville/1605-NW-Santorini-Ln-72712/home/117673916,NWARMLS,1245841,N,Y,36.3881828,-94.2413661
MLS Listing,,Single Family Residential,10046 Spanker Creek Rd,Bentonville,AR,72712,2200000,6,5.0,03-20-30-RURAL,3786,655578,1999,4,581,,Active,,,https://www.redfin.com/AR/Bentonville/10046-Spanker-Creek-Rd-72712/home/115815805,NWARMLS,1245709,N,Y,36.4338354,-94.1583748
MLS Listing,,Single Family Residential,3704 NW Riverbend Rd,Bentonville,AR,72712,799000,4,3.5,Creekstone Sub Ph I Bentonville,4057,15681,2015,4,197,,Active,,,https://www.redfin.com/AR/Bentonville/3704-NW-Riverbend-Rd-72712/home/116200726,NWARMLS,1245796,N,Y,36.4204271,-94.2183188
MLS Listing,,Single Family Residential,304 NE Branchwood Ter,Bentonville,AR,72712,799000,5,3.5,Woods Creek,3519,13503,2012,5,227,33,Active,,,https://www.redfin.com/AR/Bentonville/304-NE-Branchwood-Ter-72712/home/116114825,NWARMLS,1245756,N,Y,36.3734514,-94.1617143
MLS Listing,,Single Family Residential,900 Clark Cir,Bentonville,AR,72713,525000,4,3.0,Creekside Sub Ph 1 Centerton,2550,10454,2019,5,206,38,Active,,,https://www.redfin.com/AR/Bentonville/900-Clark-Cir-72713/home/117695243,NWARMLS,1245170,N,Y,36.3492415,-94.2540586
MLS Listing,,Single Family Residential,1109 NE Thorn Hill Rd,Bentonville,AR,72712,865000,4,3.5,Chapel Hill Ph 1 Bentonville,2995,10018,2005,5,289,67,Active,,,https://www.redfin.com/AR/Bentonville/1109-NE-Thorn-Hill-Rd-72712/home/115891249,NWARMLS,1245684,N,Y,36.3941748,-94.1947212
MLS Listing,,Single Family Residential,1105 Bella Vista Rd,Bentonville,AR,72712,657000,3,2.0,Amended Happy Home Add Bentonville,1521,14810,1975,5,432,,Active,,,https://www.redfin.com/AR/Bentonville/1135-Bella-Vista-Rd-72712/home/115840600,NWARMLS,1245679,N,Y,36.3843034,-94.2172978
MLS Listing,,Single Family Residential,4605 SW Bedingfield St,Bentonville,AR,72713,525000,4,2.5,Brighton Cottages,2575,5662,2019,6,204,120,Active,May-21-2023 02:00 PM,May-21-2023 04:00 PM,https://www.redfin.com/AR/Bentonville/4605-SW-Bedingfield-St-72713/home/117691271,NWARMLS,1245219,N,Y,36.3272741,-94.2424477
MLS Listing,,Single Family Residential,1240 Whistler St,Centerton,AR,72713,449450,4,3.0,ANNIKA ESTATES PH II-CENTERTON,2225,8276,2023,6,202,,Active,May-21-2023 02:00 PM,May-21-2023 04:00 PM,https://www.redfin.com/AR/Bentonville/1240-Whistler-St-72713/home/181971356,NWARMLS,1245618,N,Y,36.340851,-94.294509
MLS Listing,,Single Family Residential,6113 NW Hancock St,Bentonville,AR,72713,379000,4,2.0,Woodward Hills Sub Ph 4 Highfill,2078,7840,2021,6,182,,Active,,,https://www.redfin.com/AR/Bentonville/6113-NW-Hancock-St-72713/home/174338693,NWARMLS,1245242,N,Y,36.3079791,-94.3375486
MLS Listing,,Single Family Residential,2506 Walker St,Bentonville,AR,72712,479941,3,2.0,Magnolia Estates Bentonville,1254,13503,1987,7,383,,Active,,,https://www.redfin.com/AR/Bentonville/2506-Walker-St-72712/home/116213365,NWARMLS,1245562,N,Y,36.379236,-94.182593
MLS Listing,,Single Family Residential,830 Skylar St,Bentonville,AR,72713,376600,4,2.0,Brookside Estates Sub Centerton,1963,14374,2023,8,192,,Active,,,https://www.redfin.com/AR/Bentonville/830-Skylar-St-72713/home/181971495,NWARMLS,1245460,N,Y,36.339678,-94.274262
MLS Listing,,Single Family Residential,620 Skylar St,Bentonville,AR,72713,346500,3,2.0,Brookside Estates Sub Centerton,1800,8276,2023,8,193,,Active,,,https://www.redfin.com/AR/Bentonville/620-Skylar-St-72713/home/181971484,NWARMLS,1245459,N,Y,36.339678,-94.274262
MLS Listing,,Single Family Residential,600 Skylar St,Bentonville,AR,72713,364900,4,2.0,Brookside Estates Sub Centerton,1904,14374,2023,8,192,,Active,,,https://www.redfin.com/AR/Bentonville/600-Skylar-St-72713/home/181971482,NWARMLS,1245452,N,Y,36.339678,-94.274262
MLS Listing,,Single Family Residential,3600 Cardinal Ln,Bentonville,AR,72712,1365000,6,5.0,Cardinal Creek Ph 2,5461,127195,1993,8,250,6,Active,,,https://www.redfin.com/AR/Bentonville/3600-Cardinal-Ln-72712/home/115086504,NWARMLS,1245362,N,Y,36.4089713,-94.2217822
MLS Listing,,Single Family Residential,3101 SW Satinwood Ave,Bentonville,AR,72713,539900,4,3.5,Wildwood Sub Ph 6 Bentonville,2481,10890,2018,10,218,19,Active,,,https://www.redfin.com/AR/Bentonville/3101-SW-Satinwood-Ave-72713/home/168137909,NWARMLS,1243587,N,Y,36.331819,-94.2471546
MLS Listing,,Single Family Residential,1909 SW Elington St,Bentonville,AR,72713,348880,3,2.0,Windwood Sub Ph 4 Bentonville,1960,8712,2005,11,178,,Active,,,https://www.redfin.com/AR/Bentonville/1909-SW-Elington-St-72713/home/116224782,NWARMLS,1244713,N,Y,36.3516536,-94.2352779
MLS Listing,,Single Family Residential,1030 Mammoth St,Centerton,AR,72713,510050,4,3.5,Annika Estates Ph Ii Centerton,2525,10454,2023,11,202,,Active,,,https://www.redfin.com/AR/Bentonville/1030-Mammoth-St-72713/home/181971339,NWARMLS,1245211,N,Y,36.342344,-94.296011
MLS Listing,,Single Family Residential,308 B St,Bentonville,AR,72712,995000,3,1.0,Railroad Add Bentonville,1664,14810,,11,598,,Active,,,https://www.redfin.com/AR/Bentonville/308-SW-B-St-72712/home/115089899,WRVBOR,1062682,N,Y,36.3688747,-94.2116928
MLS Listing,,Single Family Residential,1291 Elizabeth Loop,Bentonville,AR,72713,679900,4,3.5,Creekside,3224,13068,2023,11,211,38,Active,,,https://www.redfin.com/AR/Bentonville/1291-Elizabeth-Loop-72713/home/169162076,NWARMLS,1245101,N,Y,36.344919,-94.257325
MLS Listing,,Multi-Family (2-4 Unit),212 & 214 Copper Oaks Dr,Centerton,AR,72719,500000,6,5.0,Copper Oaks Centerton,3247,10454,2014,12,154,,Active,,,https://www.redfin.com/AR/Centerton/212-Copper-Oaks-Dr-72719/home/115773008,NWARMLS,1245107,N,Y,36.360457,-94.2704951
MLS Listing,,Single Family Residential,6 Harbour Dr,Bentonville,AR,72712,525000,5,3.0,Spinnaker Rdg At Woods Crk Ph 2,3232,12632,2005,12,162,,Active,May-20-2023 02:00 PM,May-20-2023 04:00 PM,https://www.redfin.com/AR/Bentonville/6-Harbour-Dr-72712/home/115411612,NWARMLS,1244704,N,Y,36.3790164,-94.168074
MLS Listing,,Single Family Residential,4402 SW Laurel Hill Ave,Bentonville,AR,72713,379900,4,2.5,Providence Village,2347,8712,2020,12,162,,Active,,,https://www.redfin.com/AR/Bentonville/4402-SW-Laurel-Hill-Ave-72713/home/143771538,NWARMLS,1245047,N,Y,36.3133889,-94.2621595
MLS Listing,,Single Family Residential,4402 SW Plumley Ave,Bentonville,AR,72713,499999,4,3.0,WILLOWBROOK FARMS SUB PH II-BENTONVILLE,2573,8712,2018,12,194,63,Active,,,https://www.redfin.com/AR/Bentonville/4402-SW-Plumley-Ave-72713/home/168138152,NWARMLS,1245051,N,Y,36.3398164,-94.2622997
MLS Listing,,Single Family Residential,6706 SW Pilgrim Rd,Bentonville,AR,72713,425000,5,3.5,Providence Village Ph Ii Bentonville,2362,7840,2021,13,180,,Active,,,https://www.redfin.com/AR/Bentonville/6706-SW-Pilgrim-Rd-72713/home/176832506,NWARMLS,1244092,N,Y,36.3086099,-94.2622396
MLS Listing,,Single Family Residential,409 SW 20th St,Bentonville,AR,72712,435000,3,2.0,Hendrix Sub Bentonville,1400,10454,1995,13,311,,Active,May-20-2023 02:00 PM,May-20-2023 05:00 PM,https://www.redfin.com/AR/Bentonville/409-SW-20th-St-72712/home/116055149,NWARMLS,1244922,N,Y,36.3496391,-94.2145352
MLS Listing,,Single Family Residential,412 NW 3rd St,Bentonville,AR,72712,2100000,5,4.5,Demings Add Bentonville,4937,9147,2016,13,425,,Active,,,https://www.redfin.com/AR/Bentonville/412-NW-3rd-St-72712/home/115929127,NWARMLS,1244811,N,Y,36.3754951,-94.2137836
MLS Listing,,Single Family Residential,5900 NW Grant Ave,Bentonville,AR,72713,293469,3,2.0,Woodward Hills,1550,6969,2021,13,189,17,Active,,,https://www.redfin.com/AR/Bentonville/5900-NW-Grant-AVE-72713/home/185312433,NWARMLS,1245040,N,Y,36.307987,-94.333901
MLS Listing,,Single Family Residential,5901 NW Grant Ave,Bentonville,AR,72713,292351,3,2.0,Woodward Hills,1550,6969,2021,13,189,17,Active,,,https://www.redfin.com/AR/Bentonville/5901-NW-Grant-AVE-72713/home/185312398,NWARMLS,1245038,N,Y,36.307987,-94.333901
MLS Listing,,Single Family Residential,103 NE H St,Bentonville,AR,72712,1250000,4,3.0,Lincoln & Rice Add Bentonville,1894,10454,,13,660,,Active,,,https://www.redfin.com/AR/Bentonville/103-NE-H-St-72712/home/114716560,NWARMLS,1244815,N,Y,36.3724548,-94.1993438
MLS Listing,,Single Family Residential,9076 Wright Rd,Bentonville,AR,72713,799000,3,2.0,.,2212,866408,2008,13,361,,Active,,,https://www.redfin.com/AR/Bentonville/9076-Wright-Rd-72713/home/116027498,NWARMLS,1244722,N,Y,36.31124,-94.3571753
MLS Listing,,Single Family Residential,6203 SW Luster Rd,Bentonville,AR,72713,500000,4,3.5,Aurora,2623,6098,2023,15,191,140,Active,May-16-2023 03:00 PM,May-16-2023 06:00 PM,https://www.redfin.com/AR/Bentonville/6203-SW-Luster-Rd-72713/home/181979408,NWARMLS,1244368,N,Y,36.312866,-94.253344
MLS Listing,,Single Family Residential,3702 SW Sandstone Ave,Bentonville,AR,72712,799000,4,3.5,White Oak Trails Sub Ph 1 Bentonville,3998,16988,2014,16,200,41,Active,,,https://www.redfin.com/AR/Bentonville/3702-SW-Sandstone-Ave-72712/home/115563714,NWARMLS,1243417,N,Y,36.3731487,-94.2538852
MLS Listing,,Single Family Residential,816 NW 69th Ave,Bentonville,AR,72713,270000,3,2.0,Silver Meadows,1433,8712,2019,18,188,8,Active,,,https://www.redfin.com/AR/Bentonville/816-Nw-69th-Ave-72713/home/168158446,NWARMLS,1244564,N,Y,36.3137276,-94.3439496
MLS Listing,,Single Family Residential,630 Harbison St,Bentonville,AR,72713,395950,4,2.0,Brookside Estates Sub Centerton,2004,8712,2023,18,198,,Active,,,https://www.redfin.com/AR/Bentonville/630-Harbison-St-72713/home/181971515,NWARMLS,1244632,N,Y,36.3371818,-94.273289
MLS Listing,,Single Family Residential,5208 SW York St,Bentonville,AR,72713,628740,5,4.0,Preston Park Phase 2,2993,8276,2023,18,210,142,Active,,,https://www.redfin.com/AR/Bentonville/5208-SW-York-St-72713/home/181979875,NWARMLS,1244450,N,Y,36.321894,-94.238103
MLS Listing,,Single Family Residential,700 Harbison St,Bentonville,AR,72713,429950,4,3.0,Brookside Estates Sub Centerton,2310,8712,2023,18,186,,Active,,,https://www.redfin.com/AR/Bentonville/700-Harbison-St-72713/home/181971513,NWARMLS,1244616,N,Y,36.3371818,-94.273289
MLS Listing,,Single Family Residential,602 NW 62nd Ave,Bentonville,AR,72713,314900,3,2.0,Woodward Hills Sub Ph 1 & Ph 2 Highfill,1749,6098,2020,18,180,,Active,,,https://www.redfin.com/AR/Bentonville/602-NW-62nd-Ave-72713/home/173469296,NWARMLS,1244557,N,Y,36.308431,-94.3384916
MLS Listing,,Single Family Residential,3602 SW Aurora St,Bentonville,AR,72713,845500,4,3.5,Aurora Ph 1,3447,9147,2022,18,245,,Active,,,https://www.redfin.com/AR/Bentonville/3602-SW-Aurora-Ln-72713/home/181979461,NWARMLS,1244516,N,Y,36.310308,-94.252416
MLS Listing,,Single Family Residential,460 Trailwood Ct,Centerton,AR,72719,900000,5,4.0,Oak Tree Centerton,4023,14374,2017,18,224,92,Active,,,https://www.redfin.com/AR/Centerton/460-Trailwood-Ct-72719/home/116089403,NWARMLS,1244299,N,Y,36.3885593,-94.2764872
MLS Listing,,Single Family Residential,3603 SW Daybreak Blvd,Bentonville,AR,72713,501840,4,3.0,Aurora,2448,6098,2023,19,205,140,Active,May-16-2023 03:00 PM,May-16-2023 06:00 PM,https://www.redfin.com/AR/Bentonville/3603-SW-Daybreak-Blvd-72713/home/179810465,NWARMLS,1244191,N,Y,36.311525,-94.252582
MLS Listing,,Single Family Residential,3702 SW Sunbeam Ave,Bentonville,AR,72713,523365,4,2.5,Aurora,2553,6098,2023,19,205,140,Active,May-16-2023 03:00 PM,May-16-2023 06:00 PM,https://www.redfin.com/AR/Bentonville/3702-SW-Sunbeam-Ave-72713/home/179587627,NWARMLS,1244183,N,Y,36.313419,-94.253
MLS Listing,,Single Family Residential,3706 SW Sunbeam Ave,Bentonville,AR,72713,476830,4,3.5,Aurora,2326,6098,2023,19,205,140,Active,May-16-2023 03:00 PM,May-16-2023 06:00 PM,https://www.redfin.com/AR/Bentonville/3706-SW-Sunbeam-Ave-72713/home/179587630,NWARMLS,1244177,N,Y,36.313423,-94.25334
MLS Listing,,Single Family Residential,6307 SW Beacon St,Bentonville,AR,72713,496920,4,2.5,Aurora,2424,6098,2023,19,205,140,Active,May-16-2023 03:00 PM,May-16-2023 06:00 PM,https://www.redfin.com/AR/Bentonville/6307-SW-Beacon-St-72713/home/179702069,NWARMLS,1243918,N,Y,36.311817,-94.25043
MLS Listing,,Single Family Residential,6201 SW Luna Ln,Bentonville,AR,72713,489900,4,3.0,Aurora,2508,7840,2023,19,195,140,Active,May-16-2023 03:00 PM,May-16-2023 06:00 PM,https://www.redfin.com/AR/Bentonville/6201-SW-Luna-Ln-72713/home/179095924,NWARMLS,1243660,N,Y,36.313002,-94.251399
MLS Listing,,Single Family Residential,6302 SW Beacon St,Bentonville,AR,72713,450000,4,3.5,Aurora,2306,6098,2023,19,195,140,Active,May-16-2023 03:00 PM,May-16-2023 06:00 PM,https://www.redfin.com/AR/Bentonville/6302-SW-Beacon-St-72713/home/181979431,NWARMLS,1243912,N,Y,36.312195,-94.251013
MLS Listing,,Single Family Residential,1030 Ventnor Ave,Centerton,AR,72719,195000,2,1.0,FEATHERSTON VILLAGE PH 1-CENTERTON,801,2613,2023,19,243,75,Active,,,https://www.redfin.com/AR/Centerton/1030-Ventnor-Ave-72719/home/181971970,NWARMLS,1243081,N,Y,36.350221,-94.269282
MLS Listing,,Single Family Residential,205 SW Autumn Hills Rd,Bentonville,AR,72712,933600,4,3.5,Autumn Hills Bentonville,3458,9583,2023,19,270,21,Active,,,https://www.redfin.com/AR/Bentonville/205-SW-Autumn-Hills-Rd-72712/home/176832584,NWARMLS,1244406,N,Y,36.370274,-94.265306
MLS Listing,,Single Family Residential,621 Pace Ln,Bentonville,AR,72713,475000,3,1.0,N/A,1560,102366,1967,20,304,,Active,,,https://www.redfin.com/AR/Bentonville/621-Pace-Ln-72713/home/115768762,NWARMLS,1244434,N,Y,36.2835454,-94.2406451
MLS Listing,,Single Family Residential,4407 SW Layton Rd,Bentonville,AR,72713,400000,3,2.0,Cornerstone Ridge,1817,12196,2017,20,220,30,Active,,,https://www.redfin.com/AR/Bentonville/4407-SW-Layton-Rd-72713/home/117692232,NWARMLS,1244367,N,Y,36.3294976,-94.2500591
MLS Listing,,Single Family Residential,304 J St,Bentonville,AR,72712,3000000,3,2.0,Fairview Heights Add Bentonville,5404,14374,1980,20,555,,Active,,,https://www.redfin.com/AR/Bentonville/304-SE-J-St-72712/home/179575776,NWARMLS,1244061,N,Y,36.3688956,-94.196662
MLS Listing,,Single Family Residential,620 Harbison St,Bentonville,AR,72713,409875,4,3.0,Brookside Estates,2213,10454,2023,21,185,,Active,,,https://www.redfin.com/AR/Bentonville/620-Harbison-St-72713/home/181971516,NWARMLS,1207028,N,Y,36.3371818,-94.273289
MLS Listing,,Single Family Residential,403 W Central Ave,Bentonville,AR,72712,1850000,2,2.0,Bentonville Orig Bentonville,2012,21344,,21,919,,Active,,,https://www.redfin.com/AR/Bentonville/403-W-Central-Ave-72712/home/116379504,NWARMLS,1244268,N,Y,36.3720614,-94.2129538
MLS Listing,,Single Family Residential,105 14th (highway 102) St,Bentonville,AR,72712,750000,3,2.0,Banks Addition,1266,10890,1972,22,592,,Active,,,https://www.redfin.com/AR/Bentonville/105-SE-14th-St-72712/home/115961210,NWARMLS,1244208,N,Y,36.3572119,-94.2084171
MLS Listing,,Single Family Residential,7207 SW Chestnut Hill Rd,Bentonville,AR,72713,319125,4,2.0,Providence Village Ph3,1852,9147,2023,22,172,,Active,,,https://www.redfin.com/AR/Bentonville/7207-SW-Chestnut-Hill-Rd-72712/home/185212528,NWARMLS,1244192,N,Y,36.3082486,-94.2599796
MLS Listing,,Townhouse,537 SW 5th St,Bentonville,AR,72712,865000,2,2.5,Gilmores Add Bentonville,1730,5662,2023,25,500,150,Active,,,https://www.redfin.com/AR/Bentonville/537-SW-5th-St-72712/home/185193586,NWARMLS,1244110,N,Y,36.3669973,-94.2143727
MLS Listing,,Single Family Residential,800 NW Bella Vista Rd,Bentonville,AR,72712,598000,3,2.0,N/A,1600,7840,1980,25,374,,Active,,,https://www.redfin.com/AR/Bentonville/800-Bella-Vista-Rd-72712/home/115191745,NWARMLS,1244013,N,Y,36.3806929,-94.2166972
MLS Listing,,Townhouse,541 SW 5th St,Bentonville,AR,72712,1100000,3,3.5,Gilmores Add Bentonville,2364,5662,2023,25,465,150,Active,,,https://www.redfin.com/AR/Bentonville/541-SW-5th-St-72712/home/185191789,NWARMLS,1244090,N,Y,36.3669969,-94.2144265
MLS Listing,,Single Family Residential,1040 Bootleg Rd,Centerton,AR,72719,389900,3,2.0,Annika Estates,2014,8276,2023,25,194,17,Active,,,https://www.redfin.com/AR/Bentonville/1040-Bootleg-Rd-72713/home/181971261,NWARMLS,1243845,N,Y,36.343295,-94.296699
MLS Listing,,Single Family Residential,2 Harbour Dr,Bentonville,AR,72712,924900,4,3.0,McClain Ridge At Woods Creek Bentonville,4068,12196,2005,26,227,,Active,,,https://www.redfin.com/AR/Bentonville/2-Harbour-Dr-72712/home/116028616,NWARMLS,1242645,N,Y,36.3792967,-94.168514
MLS Listing,,Single Family Residential,5303 SW York St,Bentonville,AR,72713,548080,3,2.5,Preston Park,2376,12196,2023,26,231,142,Active,,,https://www.redfin.com/AR/Bentonville/5303-SW-Bedford-Rd-72713/home/181979900,NWARMLS,1226898,N,Y,36.321841,-94.236724
MLS Listing,,Single Family Residential,1404 Robinhood Rd,Bentonville,AR,72712,615000,4,3.0,Robin Haven Add Bentonville,2750,14810,1974,26,224,,Active,,,https://www.redfin.com/AR/Bentonville/1404-Robinhood-Rd-72712/home/116238543,NWARMLS,1243471,N,Y,36.3837104,-94.2275285
MLS Listing,,Single Family Residential,105 NW Erika Ct,Bentonville,AR,72712,675000,4,3.0,Greenridge Add Blk 3 Bentonville,2928,10454,2001,27,231,,Active,,,https://www.redfin.com/AR/Bentonville/105-NW-Erika-Ct-72712/home/116165411,NWARMLS,1243454,N,Y,36.3888036,-94.2094109
MLS Listing,,Single Family Residential,8 Rearsby Ln,Bella Vista,AR,72715,337400,2,2.5,Hexham Sub Bvv,1781,15245,2023,28,189,,Active,,,https://www.redfin.com/AR/Bella-Vista/8-Rearsby-Ln-72715/home/116047269,NWARMLS,1243749,N,Y,36.420485,-94.285292
MLS Listing,,Townhouse,1139 NE Monroe St,Bentonville,AR,72712,1200000,3,3.5,W A Burks,2931,4356,2023,29,409,,Active,,,https://www.redfin.com/AR/Bentonville/1139-NE-Monroe-St-72712/home/185145922,NWARMLS,1243733,N,Y,36.3857422,-94.2076305
MLS Listing,,Single Family Residential,1000 Boardwalk Ave,Centerton,AR,72719,229900,3,2.0,FEATHERSTON VILLAGE PH 1-CENTERTON,1097,2613,2023,29,210,75,Active,,,https://www.redfin.com/AR/Centerton/1000-Boardwalk-Ave-72719/home/181971913,NWARMLS,1243722,N,Y,36.350696,-94.269306
MLS Listing,,Single Family Residential,1040 Boardwalk Ave,Centerton,AR,72719,229900,3,2.0,FEATHERSTON VILLAGE PH 1-CENTERTON,1097,2613,2023,29,210,75,Active,,,https://www.redfin.com/AR/Centerton/1040-Boardwalk-Ave-72719/home/181971917,NWARMLS,1243709,N,Y,36.350633,-94.268807
MLS Listing,,Single Family Residential,5204 SW Stanford Ct,Bentonville,AR,72713,548000,4,3.0,Preston Park Phase 2,2465,7405,2023,32,222,142,Active,,,https://www.redfin.com/AR/Bentonville/5204-SW-Stanford-Ct-72713/home/181979865,NWARMLS,1243512,N,Y,36.322339,-94.23915
MLS Listing,,Single Family Residential,711 SW Brighton Dr,Bentonville,AR,72712,629995,4,3.5,Simsberry Place Ph 2 Bentonville,3028,11761,2001,32,208,,Active,,,https://www.redfin.com/AR/Bentonville/711-SW-Brighton-Dr-72712/home/116368963,NWARMLS,1243292,N,Y,36.3659313,-94.2382619
MLS Listing,,Single Family Residential,1671 Quailridge Way,Bentonville,AR,72713,620000,4,4.0,Quailridge Ph Ii Centerton,3281,10890,2012,34,189,33,Active,,,https://www.redfin.com/AR/Bentonville/1671-Quailridge-Way-72713/home/116028008,NWARMLS,1243075,N,Y,36.3433341,-94.2560488
MLS Listing,,Townhouse,1151 NE Monroe St,Bentonville,AR,72712,1199900,3,3.5,W A Burks,2827,3484,2023,34,424,,Active,May-20-2023 02:00 PM,May-20-2023 04:00 PM,https://www.redfin.com/AR/Bentonville/1151-NE-Monroe-St-72712/home/185085282,NWARMLS,1243178,N,Y,36.3857443,-94.2076305
MLS Listing,,Single Family Residential,704 SE Eaton St,Bentonville,AR,72712,619900,5,3.5,College Place Sub PH9-Bentonville,2928,11325,2016,34,212,6,Active,,,https://www.redfin.com/AR/Bentonville/704-SE-Eaton-St-72712/home/117675916,NWARMLS,1243315,N,Y,36.3638514,-94.1650941
MLS Listing,,Single Family Residential,600 Cornell St,Bentonville,AR,72712,499500,4,2.5,College Place Sub Ph 2 Bentonville,2584,11325,2000,34,193,6,Active,,,https://www.redfin.com/AR/Bentonville/600-Cornell-St-72712/home/115495922,NWARMLS,1243229,N,Y,36.365336,-94.167954
MLS Listing,,Single Family Residential,640 SW B St,Bentonville,AR,72712,1200000,3,3.5,Dunn & Davis Add Bentonville,2102,1742,2018,34,571,,Active,,,https://www.redfin.com/AR/Bentonville/640-SW-B-St-72712/home/117688948,NWARMLS,1243279,N,Y,36.3652422,-94.2117565
MLS Listing,,Townhouse,2811 SW Hampshire Ave,Bentonville,AR,72713,339720,3,2.5,GLEN ARBOR SUB-BENTONVILLE,1788,3484,2023,35,190,100,Active,,,https://www.redfin.com/AR/Bentonville/2811-SW-Hampshire-Ave-72713/home/180808316,NWARMLS,1243262,N,Y,36.34709,-94.243405
MLS Listing,,Single Family Residential,503 SW Autumn Hills Rd,Bentonville,AR,72712,922200,4,4.0,Autumn Hills,3480,11325,2022,35,265,21,Active,,,https://www.redfin.com/AR/Bentonville/503-SW-Autumn-Hills-Rd-72712/home/176832571,NWARMLS,1243264,N,Y,36.3674694,-94.265726
MLS Listing,,Townhouse,1143 NE Monroe St,Bentonville,AR,72712,1199900,3,3.5,W A BURK'S ADD-BENTONVILLE,2848,8276,2023,35,421,,Active,,,https://www.redfin.com/AR/Bentonville/1143-NE-Monroe-St-72712/home/185045148,NWARMLS,1242946,N,Y,36.3857429,-94.2076305
MLS Listing,,Townhouse,402 SW C St,Bentonville,AR,72712,850000,3,2.5,"District, The Bentonville",1871,2178,2019,36,454,150,Active,,,https://www.redfin.com/AR/Bentonville/402-SW-C-St-72712/home/176832449,NWARMLS,1243085,N,Y,36.3680688,-94.2129139
